Date,Coal,Gas,Wind,Solar,Nuclear,Other,Total
3/25/2019,"  92,074 ","  148,621 ","  20,601 ","  8,363 ","  90,125 ","  45,350 ","  405,134 "
3/24/2019,"  84,063 ","  125,130 ","  26,505 ","  8,504 ","  90,376 ","  40,862 ","  375,441 "
3/23/2019,"  85,319 ","  123,096 ","  37,079 ","  7,884 ","  90,581 ","  41,508 ","  385,468 "
3/22/2019,"  95,170 ","  129,951 ","  40,632 ","  8,077 ","  92,596 ","  43,913 ","  410,339 "
3/21/2019,"  103,146 ","  145,484 ","  21,711 ","  6,537 ","  92,021 ","  44,719 ","  413,617 "
3/20/2019,"  102,218 ","  145,726 ","  27,970 ","  4,897 ","  91,305 ","  46,137 ","  418,252 "
3/19/2019,"  102,042 ","  145,509 ","  29,679 ","  6,915 ","  91,260 ","  46,215 ","  421,621 "
3/18/2019,"  107,352 ","  150,997 ","  16,661 ","  8,402 ","  90,183 ","  46,088 ","  419,684 "
3/17/2019,"  97,748 ","  135,020 ","  14,809 ","  8,705 ","  90,723 ","  42,397 ","  389,401 "
3/16/2019,"  95,835 ","  133,754 ","  21,063 ","  7,969 ","  90,369 ","  43,014 ","  392,003 "
3/15/2019,"  90,936 ","  133,057 ","  44,025 ","  7,792 ","  89,544 ","  43,690 ","  409,044 "
3/14/2019,"  88,992 ","  129,510 ","  51,664 ","  8,335 ","  90,313 ","  43,588 ","  412,402 "
3/13/2019,"  95,571 ","  131,219 ","  53,347 ","  7,557 ","  90,977 ","  42,794 ","  421,465 "
3/12/2019,"  101,100 ","  138,004 ","  47,816 ","  6,092 ","  91,071 ","  42,729 ","  426,813 "
3/11/2019,"  105,659 ","  150,242 ","  19,649 ","  4,917 ","  90,056 ","  43,499 ","  414,022 "
3/10/2019,"  93,108 ","  123,903 ","  36,292 ","  5,153 ","  87,883 ","  42,658 ","  388,996 "
3/9/2019,"  100,161 ","  122,727 ","  47,078 ","  6,169 ","  94,568 ","  46,191 ","  416,894 "
3/8/2019,"  125,186 ","  145,248 ","  28,096 ","  5,991 ","  95,304 ","  48,856 ","  448,680 "
3/7/2019,"  135,382 ","  153,241 ","  35,765 ","  6,519 ","  95,511 ","  49,441 ","  475,858 "
3/6/2019,"  143,032 ","  169,420 ","  38,404 ","  5,783 ","  95,494 ","  51,184 ","  503,317 "
3/5/2019,"  146,952 ","  178,847 ","  32,569 ","  5,295 ","  95,717 ","  50,028 ","  509,407 "
3/4/2019,"  140,645 ","  177,570 ","  34,783 ","  6,043 ","  95,979 ","  48,337 ","  503,357 "
3/3/2019,"  119,721 ","  136,420 ","  39,217 ","  5,102 ","  95,141 ","  43,966 ","  439,567 "
3/2/2019,"  119,361 ","  141,003 ","  25,089 ","  4,715 ","  95,365 ","  45,504 ","  431,037 "
3/1/2019,"  120,667 ","  166,682 ","  17,492 ","  4,392 ","  97,972 ","  45,895 ","  453,100 "
2/28/2019,"  121,542 ","  169,288 ","  14,674 ","  5,926 ","  97,849 ","  46,011 ","  455,289 "
2/27/2019,"  118,057 ","  157,816 ","  28,089 ","  4,792 ","  96,860 ","  45,664 ","  451,277 "
2/26/2019,"  118,269 ","  160,442 ","  28,194 ","  5,344 ","  96,576 ","  44,842 ","  453,666 "
2/25/2019,"  111,553 ","  154,501 ","  42,613 ","  7,079 ","  95,924 ","  44,460 ","  456,131 "
2/24/2019,"  99,047 ","  132,331 ","  41,082 ","  6,512 ","  96,540 ","  41,246 ","  416,757 "
2/23/2019,"  101,386 ","  134,088 ","  41,984 ","  5,974 ","  97,543 ","  44,220 ","  425,193 "
2/22/2019,"  115,828 ","  159,210 ","  23,219 ","  5,874 ","  98,767 ","  46,802 ","  449,700 "
2/21/2019,"  113,741 ","  157,064 ","  38,635 ","  3,827 ","  98,883 ","  44,946 ","  457,096 "
2/20/2019,"  121,583 ","  172,533 ","  34,890 ","  4,287 ","  99,032 ","  45,095 ","  477,421 "
2/19/2019,"  130,346 ","  186,598 ","  19,092 ","  6,011 ","  99,542 ","  44,594 ","  486,183 "
2/18/2019,"  122,005 ","  163,557 ","  28,132 ","  5,761 ","  100,081 ","  43,366 ","  462,902 "
2/17/2019,"  111,323 ","  137,328 ","  28,827 ","  4,929 ","  101,682 ","  42,644 ","  426,733 "
2/16/2019,"  114,669 ","  136,593 ","  24,378 ","  5,223 ","  101,745 ","  42,069 ","  424,676 "
2/15/2019,"  106,316 ","  137,406 ","  39,730 ","  4,397 ","  101,695 ","  43,782 ","  433,326 "
2/14/2019,"  103,848 ","  143,899 ","  50,168 ","  3,383 ","  101,924 ","  43,829 ","  447,051 "
2/13/2019,"  108,367 ","  149,416 ","  52,123 ","  3,268 ","  102,050 ","  44,258 ","  459,483 "
2/12/2019,"  112,340 ","  155,889 ","  38,605 ","  4,782 ","  101,998 ","  43,622 ","  457,235 "
2/11/2019,"  122,849 ","  152,897 ","  31,732 ","  5,551 ","  102,021 ","  43,228 ","  458,277 "
2/10/2019,"  121,997 ","  155,926 ","  24,526 ","  4,701 ","  102,079 ","  41,670 ","  450,899 "
2/9/2019,"  120,948 ","  159,328 ","  34,519 ","  4,702 ","  102,975 ","  42,946 ","  465,419 "
2/8/2019,"  117,952 ","  164,693 ","  31,738 ","  6,273 ","  102,368 ","  45,477 ","  468,502 "
2/7/2019,"  112,458 ","  142,301 ","  33,852 ","  6,626 ","  101,951 ","  43,772 ","  440,959 "
2/6/2019,"  114,877 ","  142,385 ","  25,463 ","  5,501 ","  101,960 ","  42,270 ","  432,456 "
2/5/2019,"  115,728 ","  138,666 ","  25,250 ","  4,677 ","  101,676 ","  43,752 ","  429,750 "
2/4/2019,"  104,596 ","  125,969 ","  40,938 ","  4,613 ","  101,841 ","  44,369 ","  422,326 "
2/3/2019,"  95,977 ","  106,887 ","  50,359 ","  4,277 ","  102,820 ","  40,565 ","  400,885 "
2/2/2019,"  110,312 ","  124,519 ","  47,210 ","  3,542 ","  104,243 ","  41,696 ","  431,521 "
2/1/2019,"  148,631 ","  153,095 ","  24,889 ","  4,735 ","  103,366 ","  45,892 ","  480,608 "
1/31/2019,"  166,096 ","  172,879 ","  28,429 ","  4,820 ","  103,233 ","  51,061 ","  526,519 "
1/30/2019,"  161,578 ","  180,742 ","  27,572 ","  5,230 ","  104,208 ","  48,428 ","  527,758 "
1/29/2019,"  146,248 ","  162,736 ","  35,200 ","  5,317 ","  104,486 ","  43,443 ","  497,429 "
1/28/2019,"  129,823 ","  131,693 ","  52,823 ","  4,759 ","  104,507 ","  43,943 ","  467,548 "
1/27/2019,"  132,111 ","  126,730 ","  32,823 ","  5,057 ","  104,506 ","  39,454 ","  440,680 "
1/26/2019,"  141,118 ","  140,431 ","  22,562 ","  6,078 ","  104,117 ","  41,147 ","  455,453 "
1/25/2019,"  143,759 ","  155,133 ","  25,113 ","  6,392 ","  104,010 ","  43,795 ","  478,202 "
1/24/2019,"  132,181 ","  141,228 ","  42,155 ","  5,632 ","  104,294 ","  40,962 ","  466,451 "
1/23/2019,"  141,195 ","  140,552 ","  34,808 ","  5,427 ","  104,095 ","  41,151 ","  467,228 "
1/22/2019,"  155,150 ","  134,872 ","  47,287 ","  5,586 ","  104,096 ","  48,281 ","  495,272 "
1/21/2019,"  155,360 ","  146,400 ","  57,239 ","  5,435 ","  104,290 ","  49,886 ","  518,610 "
1/20/2019,"  142,213 ","  131,351 ","  32,037 ","  3,968 ","  104,225 ","  40,369 ","  454,163 "
1/19/2019,"  125,816 ","  110,879 ","  44,593 ","  4,790 ","  103,712 ","  40,078 ","  429,868 "
1/18/2019,"  130,453 ","  115,920 ","  43,341 ","  4,511 ","  103,260 ","  42,264 ","  439,751 "
1/17/2019,"  139,248 ","  148,522 ","  19,648 ","  2,966 ","  103,211 ","  44,448 ","  458,044 "
1/16/2019,"  141,582 ","  150,115 ","  24,278 ","  3,980 ","  101,959 ","  45,546 ","  467,460 "
1/15/2019,"  142,785 ","  159,537 ","  20,955 ","  2,151 ","  103,380 ","  46,702 ","  475,509 "
1/14/2019,"  139,056 ","  168,968 ","  12,078 ","  1,991 ","  102,648 ","  48,395 ","  473,136 "
1/13/2019,"  128,549 ","  143,574 ","  14,817 ","  3,740 ","  102,571 ","  44,291 ","  437,541 "
1/12/2019,"  124,602 ","  129,239 ","  33,152 ","  2,941 ","  103,010 ","  44,882 ","  437,826 "
1/11/2019,"  133,136 ","  147,994 ","  30,781 ","  4,224 ","  102,774 ","  46,579 ","  465,487 "
1/10/2019,"  126,918 ","  151,030 ","  35,287 ","  5,050 ","  102,621 ","  46,244 ","  467,148 "
1/9/2019,"  112,374 ","  139,504 ","  33,206 ","  4,362 ","  103,132 ","  45,722 ","  438,299 "
1/8/2019,"  97,175 ","  123,433 ","  45,440 ","  4,103 ","  103,143 ","  45,319 ","  418,613 "
1/7/2019,"  99,248 ","  125,753 ","  47,270 ","  4,444 ","  102,563 ","  46,142 ","  425,422 "
1/6/2019,"  91,493 ","  105,535 ","  54,944 ","  3,959 ","  101,700 ","  42,541 ","  400,172 "
1/5/2019,"  104,274 ","  129,710 ","  27,122 ","  2,809 ","  101,853 ","  43,495 ","  409,262 "
1/4/2019,"  111,313 ","  147,684 ","  25,448 ","  4,612 ","  103,008 ","  44,605 ","  436,670 "
1/3/2019,"  113,328 ","  150,037 ","  27,968 ","  4,548 ","  103,699 ","  46,122 ","  445,701 "
1/2/2019,"  117,374 ","  150,430 ","  19,235 ","  4,397 ","  103,557 ","  47,451 ","  442,442 "
1/1/2019,"  105,869 ","  113,590 ","  28,283 ","  4,253 ","  103,140 ","  44,613 ","  399,748 "
12/31/2018,"  106,428 ","  113,747 ","  43,057 ","  3,008 ","  102,741 ","  44,305 ","  413,286 "
12/30/2018,"  110,418 ","  116,518 ","  38,115 ","  4,133 ","  102,341 ","  38,536 ","  410,061 "
12/29/2018,"  119,481 ","  123,635 ","  24,276 ","  4,564 ","  102,702 ","  39,409 ","  414,067 "
12/28/2018,"  108,343 ","  116,648 ","  45,360 ","  3,880 ","  102,895 ","  44,110 ","  421,236 "
12/27/2018,"  108,987 ","  109,494 ","  51,864 ","  3,979 ","  103,073 ","  43,967 ","  421,364 "
12/26/2018,"  118,118 ","  107,212 ","  40,450 ","  4,830 ","  103,137 ","  44,088 ","  417,835 "
12/25/2018,"  122,298 ","  99,596 ","  21,863 ","  4,018 ","  103,189 ","  39,136 ","  390,101 "
12/24/2018,"  118,613 ","  107,353 ","  34,252 ","  4,913 ","  103,212 ","  41,978 ","  410,321 "
12/23/2018,"  122,485 ","  111,865 ","  28,875 ","  4,358 ","  102,881 ","  41,381 ","  411,844 "
12/22/2018,"  119,572 ","  111,215 ","  35,922 ","  4,643 ","  101,932 ","  42,457 ","  415,741 "
12/21/2018,"  123,457 ","  122,404 ","  39,306 ","  3,077 ","  101,258 ","  41,749 ","  431,250 "
12/20/2018,"  116,603 ","  122,285 ","  50,945 ","  3,592 ","  101,015 ","  42,072 ","  436,512 "
12/19/2018,"  124,186 ","  132,420 ","  38,175 ","  4,588 ","  100,110 ","  43,381 ","  442,860 "
12/18/2018,"  125,854 ","  137,018 ","  35,810 ","  4,729 ","  100,400 ","  42,937 ","  446,749 "
12/17/2018,"  128,100 ","  136,717 ","  23,975 ","  3,536 ","  100,956 ","  42,867 ","  436,151 "
12/16/2018,"  122,567 ","  115,254 ","  25,684 ","  4,065 ","  100,291 ","  39,050 ","  406,911 "
12/15/2018,"  123,352 ","  113,616 ","  32,136 ","  3,716 ","  99,221 ","  39,223 ","  411,264 "
12/14/2018,"  134,020 ","  124,500 ","  39,908 ","  2,014 ","  100,046 ","  42,371 ","  442,859 "
12/13/2018,"  139,034 ","  120,854 ","  42,692 ","  4,248 ","  100,397 ","  42,998 ","  450,222 "
12/12/2018,"  147,666 ","  134,654 ","  36,110 ","  4,181 ","  100,853 ","  42,034 ","  465,498 "
12/11/2018,"  147,288 ","  142,315 ","  41,164 ","  3,871 ","  100,467 ","  44,074 ","  479,179 "
12/10/2018,"  154,311 ","  161,256 ","  17,638 ","  2,220 ","  99,844 ","  43,642 ","  478,911 "
12/9/2018,"  147,312 ","  144,731 ","  16,503 ","  3,174 ","  100,035 ","  41,013 ","  452,769 "
12/8/2018,"  146,862 ","  143,376 ","  18,180 ","  3,604 ","  99,009 ","  41,333 ","  452,364 "
12/7/2018,"  149,822 ","  150,929 ","  14,340 ","  3,003 ","  98,228 ","  43,507 ","  459,830 "
12/6/2018,"  146,334 ","  148,646 ","  31,373 ","  2,367 ","  97,409 ","  43,307 ","  469,437 "
12/5/2018,"  141,101 ","  149,704 ","  30,883 ","  3,362 ","  97,466 ","  43,484 ","  466,000 "
12/4/2018,"  138,104 ","  152,521 ","  14,843 ","  3,934 ","  97,004 ","  42,863 ","  449,268 "
12/3/2018,"  129,810 ","  134,254 ","  17,984 ","  4,573 ","  96,104 ","  41,099 ","  423,824 "
12/2/2018,"  114,882 ","  101,766 ","  33,173 ","  4,165 ","  95,904 ","  36,896 ","  386,787 "
12/1/2018,"  112,317 ","  95,634 ","  48,899 ","  3,646 ","  96,420 ","  37,548 ","  394,464 "
11/30/2018,"  134,112 ","  119,431 ","  28,849 ","  3,961 ","  96,754 ","  39,370 ","  422,476 "
11/29/2018,"  144,584 ","  142,748 ","  21,447 ","  3,450 ","  97,260 ","  40,986 ","  450,475 "
11/28/2018,"  143,523 ","  148,133 ","  34,214 ","  4,553 ","  97,532 ","  40,598 ","  468,552 "
11/27/2018,"  141,513 ","  149,790 ","  30,723 ","  4,862 ","  97,013 ","  40,653 ","  464,554 "
11/26/2018,"  136,949 ","  134,542 ","  29,518 ","  4,722 ","  96,750 ","  39,465 ","  441,946 "
11/25/2018,"  118,054 ","  91,686 ","  45,363 ","  4,665 ","  96,327 ","  33,483 ","  389,578 "
11/24/2018,"  126,239 ","  95,345 ","  40,570 ","  4,065 ","  95,850 ","  32,730 ","  394,799 "
11/23/2018,"  122,151 ","  98,274 ","  49,144 ","  4,184 ","  95,340 ","  36,944 ","  406,038 "
11/22/2018,"  130,230 ","  100,758 ","  38,191 ","  4,248 ","  95,170 ","  36,086 ","  404,683 "
11/21/2018,"  143,722 ","  132,324 ","  27,260 ","  4,874 ","  94,279 ","  37,640 ","  440,098 "
11/20/2018,"  140,836 ","  134,328 ","  21,683 ","  4,688 ","  93,933 ","  38,238 ","  433,706 "
11/19/2018,"  140,149 ","  139,181 ","  17,109 ","  3,942 ","  93,395 ","  37,695 ","  431,471 "
11/18/2018,"  136,132 ","  117,085 ","  18,650 ","  4,702 ","  92,931 ","  35,949 ","  405,450 "
11/17/2018,"  131,885 ","  110,328 ","  34,457 ","  5,298 ","  91,992 ","  35,714 ","  409,675 "
11/16/2018,"  139,086 ","  137,831 ","  30,164 ","  5,281 ","  93,157 ","  36,680 ","  442,199 "
11/15/2018,"  140,540 ","  160,575 ","  30,089 ","  4,573 ","  93,279 ","  38,053 ","  467,108 "
11/14/2018,"  141,636 ","  173,533 ","  19,792 ","  4,351 ","  91,622 ","  38,389 ","  469,322 "
11/13/2018,"  138,862 ","  165,360 ","  22,816 ","  4,437 ","  89,982 ","  39,682 ","  461,139 "
11/12/2018,"  122,768 ","  142,661 ","  38,030 ","  4,588 ","  89,064 ","  45,750 ","  442,861 "
11/11/2018,"  108,450 ","  113,091 ","  21,648 ","  5,213 ","  84,795 ","  41,670 ","  374,868 "
11/10/2018,"  121,837 ","  128,322 ","  37,217 ","  5,673 ","  87,881 ","  33,978 ","  414,907 "
11/9/2018,"  123,815 ","  137,286 ","  33,441 ","  4,957 ","  88,283 ","  36,335 ","  424,117 "
11/8/2018,"  123,982 ","  146,819 ","  16,306 ","  4,888 ","  88,053 ","  36,214 ","  416,262 "
11/7/2018,"  117,702 ","  136,325 ","  31,560 ","  5,661 ","  87,703 ","  35,147 ","  414,098 "
11/6/2018,"  113,619 ","  134,039 ","  36,008 ","  5,427 ","  86,812 ","  34,200 ","  410,105 "
11/5/2018,"  109,245 ","  129,164 ","  37,291 ","  5,180 ","  86,141 ","  33,737 ","  400,758 "
11/4/2018,"  95,915 ","  106,521 ","  35,500 ","  5,035 ","  84,599 ","  31,431 ","  359,000 "
11/3/2018,"  102,300 ","  106,002 ","  39,297 ","  6,046 ","  84,547 ","  31,793 ","  369,985 "
11/2/2018,"  111,853 ","  133,585 ","  26,807 ","  5,050 ","  84,739 ","  33,020 ","  395,053 "
11/1/2018,"  109,151 ","  127,281 ","  20,368 ","  4,803 ","  78,566 ","  31,433 ","  371,603 "
10/31/2018,"  110,006 ","  120,877 ","  28,728 ","  5,445 ","  76,906 ","  32,273 ","  374,234 "
10/30/2018,"  104,338 ","  122,421 ","  40,308 ","  5,946 ","  75,710 ","  33,722 ","  382,444 "
10/29/2018,"  108,091 ","  129,985 ","  38,327 ","  5,710 ","  80,788 ","  33,126 ","  396,026 "
10/28/2018,"  96,459 ","  120,884 ","  34,334 ","  5,811 ","  80,441 ","  29,622 ","  367,550 "
10/27/2018,"  104,160 ","  137,323 ","  19,514 ","  5,389 ","  80,936 ","  31,784 ","  379,105 "
10/26/2018,"  114,735 ","  153,690 ","  14,469 ","  5,357 ","  81,976 ","  33,525 ","  403,751 "
10/25/2018,"  115,904 ","  153,870 ","  15,628 ","  5,713 ","  81,981 ","  33,491 ","  406,586 "
10/24/2018,"  110,559 ","  143,609 ","  22,257 ","  6,367 ","  81,636 ","  30,971 ","  395,400 "
10/23/2018,"  116,102 ","  145,643 ","  19,587 ","  5,587 ","  81,860 ","  32,569 ","  401,346 "
10/22/2018,"  115,608 ","  143,048 ","  24,323 ","  6,164 ","  81,720 ","  32,056 ","  402,920 "
10/21/2018,"  107,173 ","  120,568 ","  29,084 ","  6,385 ","  81,934 ","  27,350 ","  372,494 "
10/20/2018,"  108,109 ","  124,449 ","  29,610 ","  5,664 ","  82,957 ","  27,280 ","  378,069 "
10/19/2018,"  110,335 ","  140,390 ","  30,972 ","  6,754 ","  84,798 ","  30,028 ","  403,276 "
10/18/2018,"  114,211 ","  144,520 ","  25,417 ","  6,695 ","  84,321 ","  28,736 ","  403,900 "
10/17/2018,"  119,311 ","  148,863 ","  22,769 ","  5,778 ","  83,045 ","  29,657 ","  409,423 "
10/16/2018,"  115,604 ","  152,049 ","  29,620 ","  5,544 ","  81,651 ","  30,696 ","  415,164 "
10/15/2018,"  112,922 ","  143,248 ","  38,674 ","  5,954 ","  81,597 ","  32,163 ","  414,558 "
10/14/2018,"  106,234 ","  122,711 ","  32,787 ","  6,098 ","  81,817 ","  28,442 ","  378,089 "
10/13/2018,"  107,654 ","  122,568 ","  28,131 ","  5,826 ","  82,408 ","  29,140 ","  375,726 "
10/12/2018,"  118,421 ","  137,302 ","  19,813 ","  5,927 ","  83,499 ","  31,979 ","  396,940 "
10/11/2018,"  124,564 ","  154,624 ","  27,934 ","  5,072 ","  81,823 ","  33,950 ","  427,966 "
10/10/2018,"  129,472 ","  169,222 ","  30,503 ","  5,947 ","  81,660 ","  33,874 ","  450,678 "
10/9/2018,"  133,345 ","  177,021 ","  27,583 ","  6,489 ","  81,972 ","  31,572 ","  457,983 "
10/8/2018,"  132,647 ","  175,416 ","  26,754 ","  6,194 ","  81,540 ","  31,518 ","  454,069 "
10/7/2018,"  123,227 ","  160,261 ","  23,534 ","  5,552 ","  81,821 ","  28,024 ","  422,419 "
10/6/2018,"  122,660 ","  162,879 ","  26,592 ","  5,280 ","  81,655 ","  28,702 ","  427,768 "
10/5/2018,"  127,888 ","  170,529 ","  30,002 ","  6,985 ","  87,939 ","  31,039 ","  454,381 "
10/4/2018,"  127,252 ","  178,449 ","  34,222 ","  6,395 ","  87,951 ","  32,424 ","  466,693 "
10/3/2018,"  121,832 ","  177,775 ","  47,242 ","  5,210 ","  87,438 ","  32,897 ","  472,395 "
10/2/2018,"  124,211 ","  181,845 ","  29,788 ","  4,959 ","  87,631 ","  31,987 ","  460,422 "
10/1/2018,"  122,794 ","  174,999 ","  22,863 ","  5,335 ","  87,823 ","  32,605 ","  446,419 "
9/30/2018,"  108,991 ","  141,225 ","  25,318 ","  6,122 ","  90,294 ","  30,578 ","  402,529 "
9/29/2018,"  109,963 ","  142,489 ","  21,313 ","  7,154 ","  91,270 ","  30,296 ","  402,484 "
9/28/2018,"  115,796 ","  155,774 ","  27,683 ","  6,885 ","  89,919 ","  33,933 ","  429,990 "
9/27/2018,"  120,333 ","  162,433 ","  21,075 ","  6,778 ","  90,633 ","  33,511 ","  434,763 "
9/26/2018,"  129,143 ","  172,135 ","  26,380 ","  6,868 ","  90,433 ","  34,403 ","  459,362 "
9/25/2018,"  128,928 ","  173,283 ","  30,924 ","  7,003 ","  89,212 ","  34,364 ","  463,715 "
9/24/2018,"  124,131 ","  165,923 ","  25,393 ","  6,848 ","  88,457 ","  32,596 ","  443,349 "
9/23/2018,"  113,567 ","  147,384 ","  23,241 ","  6,774 ","  88,154 ","  27,625 ","  406,744 "
9/22/2018,"  116,475 ","  157,407 ","  27,431 ","  7,032 ","  87,877 ","  29,428 ","  425,650 "
9/21/2018,"  136,441 ","  182,820 ","  36,773 ","  7,063 ","  89,919 ","  32,035 ","  485,053 "
9/20/2018,"  141,191 ","  195,181 ","  37,384 ","  7,135 ","  90,197 ","  31,458 ","  502,546 "
9/19/2018,"  142,801 ","  202,343 ","  31,205 ","  6,811 ","  89,705 ","  32,735 ","  505,600 "
9/18/2018,"  116,363 ","  177,782 ","  23,557 ","  7,313 ","  57,775 ","  136,780 ","  519,569 "
9/17/2018,"  115,196 ","  179,494 ","  19,814 ","  7,172 ","  57,856 ","  134,408 ","  513,939 "
9/16/2018,"  105,615 ","  159,288 ","  20,561 ","  6,789 ","  57,450 ","  122,663 ","  472,365 "
9/15/2018,"  105,815 ","  160,078 ","  18,335 ","  6,976 ","  59,526 ","  126,139 ","  476,869 "
9/14/2018,"  108,620 ","  164,310 ","  21,681 ","  7,293 ","  63,104 ","  132,218 ","  497,226 "
9/13/2018,"  106,377 ","  153,200 ","  31,807 ","  7,416 ","  64,682 ","  131,169 ","  494,650 "
9/12/2018,"  105,728 ","  148,823 ","  30,056 ","  7,751 ","  65,872 ","  126,596 ","  484,826 "
9/11/2018,"  105,349 ","  140,133 ","  28,209 ","  7,686 ","  65,794 ","  120,282 ","  467,453 "
9/10/2018,"  107,346 ","  141,155 ","  18,433 ","  7,605 ","  65,625 ","  114,259 ","  454,422 "
9/9/2018,"  100,141 ","  130,414 ","  16,563 ","  7,570 ","  65,537 ","  105,245 ","  425,470 "
9/8/2018,"  103,978 ","  139,611 ","  21,618 ","  7,459 ","  65,229 ","  114,665 ","  452,561 "
9/7/2018,"  120,137 ","  158,985 ","  13,378 ","  7,367 ","  66,602 ","  137,062 ","  503,530 "
9/6/2018,"  123,388 ","  170,391 ","  13,040 ","  7,288 ","  67,297 ","  151,369 ","  532,773 "
9/5/2018,"  126,635 ","  174,496 ","  15,079 ","  6,985 ","  66,981 ","  158,098 ","  548,273 "
9/4/2018,"  124,089 ","  172,302 ","  17,632 ","  6,951 ","  66,967 ","  156,433 ","  544,374 "
9/3/2018,"  117,547 ","  148,145 ","  16,780 ","  7,092 ","  67,469 ","  142,483 ","  499,516 "
9/2/2018,"  115,449 ","  140,883 ","  19,906 ","  7,520 ","  67,556 ","  131,066 ","  482,380 "
9/1/2018,"  115,997 ","  143,855 ","  27,607 ","  7,766 ","  67,419 ","  126,634 ","  489,278 "
8/31/2018,"  117,372 ","  150,134 ","  36,555 ","  7,968 ","  67,410 ","  137,523 ","  516,962 "
8/30/2018,"  106,302 ","  153,250 ","  21,180 ","  7,253 ","  65,780 ","  145,296 ","  499,062 "
8/29/2018,"  109,960 ","  161,046 ","  18,003 ","  7,365 ","  65,070 ","  155,416 ","  516,858 "
8/28/2018,"  107,337 ","  164,453 ","  23,722 ","  7,742 ","  63,681 ","  161,098 ","  528,033 "
8/27/2018,"  106,103 ","  159,453 ","  30,029 ","  8,081 ","  63,290 ","  154,003 ","  520,959 "
8/26/2018,"  96,628 ","  137,540 ","  27,600 ","  8,043 ","  65,462 ","  128,868 ","  464,141 "
8/25/2018,"  95,525 ","  133,499 ","  20,439 ","  7,582 ","  65,482 ","  120,791 ","  443,320 "
8/24/2018,"  95,919 ","  136,593 ","  26,190 ","  7,768 ","  65,327 ","  124,508 ","  456,306 "
8/23/2018,"  98,647 ","  140,056 ","  26,680 ","  8,003 ","  65,139 ","  124,152 ","  462,677 "
8/22/2018,"  106,530 ","  151,790 ","  14,893 ","  7,472 ","  64,887 ","  132,550 ","  478,121 "
8/21/2018,"  108,861 ","  152,986 ","  15,060 ","  7,191 ","  65,839 ","  133,864 ","  483,802 "
8/20/2018,"  105,077 ","  155,566 ","  18,015 ","  7,328 ","  66,347 ","  131,275 ","  483,608 "
8/19/2018,"  100,426 ","  145,500 ","  14,831 ","  7,573 ","  66,500 ","  121,124 ","  455,955 "
